System_Timestamp_UTC,RaspberryPiName,Sensor_ID,Temperature_C,Humidity_RH,GPS_Timestamp_UTC,Latitude,Longitude,Altitude_m,Speed_mps,Climb_mps,Track_deg,Satellites,GPS_Fix_Type,datetime,geometry
2025-09-23 15:25:40 UTC,sensor01,218208153,28.04,55.61,2025-09-23 23:12:02+00:00,34.001502,-81.011295,82.8,6.22,0.1,93.53,10.0,3D,2025-09-23 19:12:02-04:00,POINT (-81.011295 34.001502)
2025-09-23 15:25:45 UTC,sensor01,218208153,28.05,55.63,2025-09-23 23:12:08+00:00,34.001472,-81.01093,84.9,5.4,0.4,0.0,10.0,3D,2025-09-23 19:12:08-04:00,POINT (-81.01093 34.001472)
2025-09-23 15:25:50 UTC,sensor01,218208153,28.08,55.72,2025-09-23 23:12:13+00:00,34.001457,-81.010632,85.4,5.4,0.7,0.0,10.0,3D,2025-09-23 19:12:13-04:00,POINT (-81.010632 34.001457)
2025-09-23 15:25:55 UTC,sensor01,218208153,28.12,55.36,2025-09-23 23:12:18+00:00,34.001445,-81.010332,85.1,5.85,-0.3,0.0,10.0,3D,2025-09-23 19:12:18-04:00,POINT (-81.010332 34.001445)
2025-09-23 15:26:00 UTC,sensor01,218208153,28.13,55.67,2025-09-23 23:12:23+00:00,34.00143,-81.009963,86.4,6.79,0.3,0.0,4.0,3D,2025-09-23 19:12:23-04:00,POINT (-81.009963 34.00143)
2025-09-23 15:26:05 UTC,sensor01,218208153,28.16,55.73,2025-09-23 23:12:28+00:00,34.001403,-81.009582,86.6,7.26,-0.1,0.0,4.0,3D,2025-09-23 19:12:28-04:00,POINT (-81.009582 34.001403)
2025-09-23 15:26:10 UTC,sensor01,218208153,28.11,55.77,2025-09-23 23:12:33+00:00,34.00138,-81.009187,86.9,7.73,0.1,0.0,8.0,3D,2025-09-23 19:12:33-04:00,POINT (-81.009187 34.00138)
2025-09-23 15:26:15 UTC,sensor01,218208153,28.09,55.72,2025-09-23 23:12:38+00:00,34.001365,-81.00881,87.0,6.47,0.0,0.0,9.0,3D,2025-09-23 19:12:38-04:00,POINT (-81.00881 34.001365)
2025-09-23 15:26:20 UTC,sensor01,218208153,28.09,55.64,2025-09-23 23:12:43+00:00,34.001347,-81.00845,85.6,6.94,-0.3,0.0,9.0,3D,2025-09-23 19:12:43-04:00,POINT (-81.00845 34.001347)
2025-09-23 15:26:25 UTC,sensor01,218208153,28.09,55.92,2025-09-23 23:12:48+00:00,34.001322,-81.008077,84.1,6.9,-0.4,94.2,9.0,3D,2025-09-23 19:12:48-04:00,POINT (-81.008077 34.001322)
2025-09-23 15:26:30 UTC,sensor01,218208153,28.13,55.0,2025-09-23 23:12:53+00:00,34.001293,-81.007698,83.7,6.67,-0.1,94.41,9.0,3D,2025-09-23 19:12:53-04:00,POINT (-81.007698 34.001293)
2025-09-23 15:26:35 UTC,sensor01,218208153,28.2,54.57,2025-09-23 23:12:58+00:00,34.001265,-81.007352,83.3,5.77,-0.1,97.07,9.0,3D,2025-09-23 19:12:58-04:00,POINT (-81.007352 34.001265)
2025-09-23 15:26:45 UTC,sensor01,218208153,28.23,54.05,2025-09-23 23:13:08+00:00,34.00122,-81.007038,85.1,3.84,0.2,101.98,9.0,3D,2025-09-23 19:13:08-04:00,POINT (-81.007038 34.00122)
2025-09-23 15:26:50 UTC,sensor01,218208153,28.3,53.65,2025-09-23 23:13:13+00:00,34.001207,-81.006753,86.9,6.2,0.4,90.51,9.0,3D,2025-09-23 19:13:13-04:00,POINT (-81.006753 34.001207)
2025-09-23 15:26:55 UTC,sensor01,218208153,28.36,53.85,2025-09-23 23:13:18+00:00,34.001177,-81.006368,88.4,7.67,0.3,96.64,9.0,3D,2025-09-23 19:13:18-04:00,POINT (-81.006368 34.001177)
2025-09-23 15:27:00 UTC,sensor01,218208153,28.44,53.52,2025-09-23 23:13:23+00:00,34.001142,-81.00596,90.5,7.53,0.4,93.55,9.0,3D,2025-09-23 19:13:23-04:00,POINT (-81.00596 34.001142)
2025-09-23 15:27:06 UTC,sensor01,218208153,28.46,53.36,2025-09-23 23:13:28+00:00,34.001115,-81.005558,92.5,6.24,0.4,94.64,9.0,3D,2025-09-23 19:13:28-04:00,POINT (-81.005558 34.001115)
2025-09-23 15:27:16 UTC,sensor01,218208153,28.52,53.24,2025-09-23 23:13:38+00:00,34.000998,-81.005258,95.8,4.87,0.4,166.33,9.0,3D,2025-09-23 19:13:38-04:00,POINT (-81.005258 34.000998)
2025-09-23 15:27:21 UTC,sensor01,218208153,28.58,53.33,2025-09-23 23:13:43+00:00,34.000693,-81.005287,97.9,7.96,0.3,184.89,9.0,3D,2025-09-23 19:13:43-04:00,POINT (-81.005287 34.000693)
2025-09-23 15:27:26 UTC,sensor01,218208153,28.59,53.01,2025-09-23 23:13:48+00:00,34.000325,-81.005337,99.4,7.17,0.3,184.9,9.0,3D,2025-09-23 19:13:48-04:00,POINT (-81.005337 34.000325)
2025-09-23 15:27:31 UTC,sensor01,218208153,28.61,52.82,2025-09-23 23:13:53+00:00,34.00005,-81.005392,100.0,5.48,0.2,180.32,9.0,3D,2025-09-23 19:13:53-04:00,POINT (-81.005392 34.00005)
2025-09-23 15:27:51 UTC,sensor01,218208153,28.64,52.54,2025-09-23 23:14:14+00:00,33.99981,-81.005432,101.1,4.26,0.1,0.0,9.0,3D,2025-09-23 19:14:14-04:00,POINT (-81.005432 33.99981)
2025-09-23 15:27:56 UTC,sensor01,218208153,28.69,52.57,2025-09-23 23:14:19+00:00,33.999522,-81.005455,101.4,7.43,0.1,0.0,9.0,3D,2025-09-23 19:14:19-04:00,POINT (-81.005455 33.999522)
2025-09-23 15:28:01 UTC,sensor01,218208153,28.71,52.32,2025-09-23 23:14:24+00:00,33.999173,-81.005492,101.4,7.59,0.0,0.0,9.0,3D,2025-09-23 19:14:24-04:00,POINT (-81.005492 33.999173)
2025-09-23 15:28:06 UTC,sensor01,218208153,28.78,51.88,2025-09-23 23:14:29+00:00,33.99884,-81.00553,101.3,6.98,0.0,186.31,9.0,3D,2025-09-23 19:14:29-04:00,POINT (-81.00553 33.99884)
2025-09-23 15:28:11 UTC,sensor01,218208153,28.82,51.68,2025-09-23 23:14:34+00:00,33.998575,-81.005555,100.9,4.27,-0.2,181.6,9.0,3D,2025-09-23 19:14:34-04:00,POINT (-81.005555 33.998575)
2025-09-23 15:29:12 UTC,sensor01,218208153,29.07,50.78,2025-09-23 23:15:34+00:00,33.99826,-81.005443,100.5,6.17,0.2,105.94,9.0,3D,2025-09-23 19:15:34-04:00,POINT (-81.005443 33.99826)
2025-09-23 15:29:17 UTC,sensor01,218208153,29.18,50.46,2025-09-23 23:15:39+00:00,33.998237,-81.004983,101.4,9.19,0.1,94.17,9.0,3D,2025-09-23 19:15:39-04:00,POINT (-81.004983 33.998237)
2025-09-23 15:29:22 UTC,sensor01,218208153,29.29,50.03,2025-09-23 23:15:44+00:00,33.998197,-81.004453,102.5,9.84,0.2,95.86,9.0,3D,2025-09-23 19:15:44-04:00,POINT (-81.004453 33.998197)
2025-09-23 15:29:27 UTC,sensor01,218208153,29.4,49.81,2025-09-23 23:15:49+00:00,33.99817,-81.003978,103.1,7.43,0.2,92.96,9.0,3D,2025-09-23 19:15:49-04:00,POINT (-81.003978 33.99817)
2025-09-23 15:29:52 UTC,sensor01,218208153,29.67,49.19,2025-09-23 23:16:15+00:00,33.99819,-81.003327,106.0,6.03,0.0,0.0,10.0,3D,2025-09-23 19:16:15-04:00,POINT (-81.003327 33.99819)
2025-09-23 15:29:57 UTC,sensor01,218208153,29.79,49.27,2025-09-23 23:16:20+00:00,33.998155,-81.002855,106.1,10.05,0.1,0.0,10.0,3D,2025-09-23 19:16:20-04:00,POINT (-81.002855 33.998155)
2025-09-23 15:30:02 UTC,sensor01,218208153,29.86,48.95,2025-09-23 23:16:25+00:00,33.998095,-81.002245,106.3,11.76,0.1,0.0,10.0,3D,2025-09-23 19:16:25-04:00,POINT (-81.002245 33.998095)
2025-09-23 15:30:07 UTC,sensor01,218208153,29.94,48.94,2025-09-23 23:16:30+00:00,33.998057,-81.001618,106.1,11.83,0.0,94.61,10.0,3D,2025-09-23 19:16:30-04:00,POINT (-81.001618 33.998057)
2025-09-23 15:30:12 UTC,sensor01,218208153,29.9,49.32,2025-09-23 23:16:35+00:00,33.998007,-81.000973,106.2,11.74,0.1,94.88,10.0,3D,2025-09-23 19:16:35-04:00,POINT (-81.000973 33.998007)
