System_Timestamp_UTC,RaspberryPiName,Sensor_ID,Temperature_C,Humidity_RH,GPS_Timestamp_UTC,Latitude,Longitude,Altitude_m,Speed_mps,Climb_mps,Track_deg,Satellites,GPS_Fix_Type,datetime,geometry
2025-08-19 23:16:02 UTC,sensor00,236492955,28.96,70.26,2025-08-19 23:15:31+00:00,34.00093,-81.014718,66.3,3.22,0.0,241.12,0.0,3D,2025-08-19 19:15:31-04:00,POINT (-81.014718 34.00093)
2025-08-19 23:16:07 UTC,sensor00,236492955,28.97,69.72,2025-08-19 23:15:31+00:00,34.00093,-81.014718,66.3,3.22,0.0,241.12,0.0,3D,2025-08-19 19:15:31-04:00,POINT (-81.014718 34.00093)
2025-08-19 23:16:12 UTC,sensor00,236492955,28.98,69.54,2025-08-19 23:16:12+00:00,34.000447,-81.016328,66.7,3.86,0.01,0.0,0.0,3D,2025-08-19 19:16:12-04:00,POINT (-81.016328 34.000447)
2025-08-19 23:16:17 UTC,sensor00,236492955,28.97,69.73,2025-08-19 23:16:12+00:00,34.000447,-81.016328,66.7,3.86,0.01,0.0,0.0,3D,2025-08-19 19:16:12-04:00,POINT (-81.016328 34.000447)
2025-08-19 23:16:23 UTC,sensor00,236492955,29.01,70.21,2025-08-19 23:16:12+00:00,34.000447,-81.016328,66.7,3.86,0.01,0.0,0.0,3D,2025-08-19 19:16:12-04:00,POINT (-81.016328 34.000447)
2025-08-19 23:16:28 UTC,sensor00,236492955,29.12,70.23,2025-08-19 23:16:12+00:00,34.000447,-81.016328,66.7,3.86,0.01,0.0,0.0,3D,2025-08-19 19:16:12-04:00,POINT (-81.016328 34.000447)
2025-08-19 23:16:33 UTC,sensor00,236492955,29.22,69.8,2025-08-19 23:16:12+00:00,34.000447,-81.016328,66.7,3.86,0.01,0.0,0.0,3D,2025-08-19 19:16:12-04:00,POINT (-81.016328 34.000447)
2025-08-19 23:16:38 UTC,sensor00,236492955,29.26,69.27,2025-08-19 23:16:12+00:00,34.000447,-81.016328,66.7,3.86,0.01,0.0,0.0,3D,2025-08-19 19:16:12-04:00,POINT (-81.016328 34.000447)
2025-08-19 23:16:43 UTC,sensor00,236492955,29.33,69.1,2025-08-19 23:16:12+00:00,34.000447,-81.016328,66.7,3.86,0.01,0.0,0.0,3D,2025-08-19 19:16:12-04:00,POINT (-81.016328 34.000447)
2025-08-19 23:16:48 UTC,sensor00,236492955,29.32,68.86,2025-08-19 23:16:12+00:00,34.000447,-81.016328,66.7,3.86,0.01,0.0,0.0,3D,2025-08-19 19:16:12-04:00,POINT (-81.016328 34.000447)
