System_Timestamp_UTC,RaspberryPiName,Sensor_ID,Temperature_C,Humidity_RH,GPS_Timestamp_UTC,Latitude,Longitude,Altitude_m,Speed_mps,Climb_mps,Track_deg,Satellites,GPS_Fix_Type,datetime,geometry
2025-08-19 23:59:28 UTC,sensor01,218208153,22.37,92.83,2025-08-20 10:05:03+00:00,34.000435,-80.996105,91.6,5.46,-0.2,189.96,9.0,3D,2025-08-20 06:05:03-04:00,POINT (-80.996105 34.000435)
2025-08-19 23:59:33 UTC,sensor01,218208153,22.36,92.73,2025-08-20 10:05:08+00:00,34.000172,-80.996127,91.2,6.03,0.0,182.76,9.0,3D,2025-08-20 06:05:08-04:00,POINT (-80.996127 34.000172)
2025-08-19 23:59:38 UTC,sensor01,218208153,22.4,92.63,2025-08-20 10:05:13+00:00,33.999955,-80.99617,90.9,3.24,-0.1,198.27,9.0,3D,2025-08-20 06:05:13-04:00,POINT (-80.99617 33.999955)
2025-08-19 23:59:43 UTC,sensor01,218208153,22.4,92.58,2025-08-20 10:05:18+00:00,33.999803,-80.996207,90.7,5.23,0.0,186.35,9.0,3D,2025-08-20 06:05:18-04:00,POINT (-80.996207 33.999803)
2025-08-19 23:59:48 UTC,sensor01,218208153,22.43,92.47,2025-08-20 10:05:23+00:00,33.999538,-80.996082,90.5,7.63,-0.1,147.15,9.0,3D,2025-08-20 06:05:23-04:00,POINT (-80.996082 33.999538)
2025-08-19 23:59:53 UTC,sensor01,218208153,22.47,92.3,2025-08-20 10:05:28+00:00,33.999205,-80.995732,90.6,10.14,0.1,141.0,9.0,3D,2025-08-20 06:05:28-04:00,POINT (-80.995732 33.999205)
2025-08-19 23:59:58 UTC,sensor01,218208153,22.51,92.13,2025-08-20 10:05:33+00:00,33.99886,-80.995335,90.3,9.16,-0.1,138.62,9.0,3D,2025-08-20 06:05:33-04:00,POINT (-80.995335 33.99886)
2025-08-20 00:00:03 UTC,sensor01,218208153,22.5,92.05,2025-08-20 10:05:38+00:00,33.998642,-80.995173,89.8,3.68,-0.1,191.64,9.0,3D,2025-08-20 06:05:38-04:00,POINT (-80.995173 33.998642)
2025-08-20 00:00:08 UTC,sensor01,218208153,22.54,91.99,2025-08-20 10:05:44+00:00,33.998498,-80.9954,89.0,4.98,-0.1,0.0,10.0,3D,2025-08-20 06:05:44-04:00,POINT (-80.9954 33.998498)
2025-08-20 00:00:13 UTC,sensor01,218208153,22.52,91.91,2025-08-20 10:05:49+00:00,33.998345,-80.99563,88.7,5.68,-0.1,0.0,10.0,3D,2025-08-20 06:05:49-04:00,POINT (-80.99563 33.998345)
2025-08-20 00:00:19 UTC,sensor01,218208153,22.54,91.95,2025-08-20 10:05:54+00:00,33.99818,-80.995873,88.8,5.29,-0.2,229.02,10.0,3D,2025-08-20 06:05:54-04:00,POINT (-80.995873 33.99818)
2025-08-20 00:00:29 UTC,sensor01,218208153,22.56,91.96,2025-08-20 10:06:04+00:00,33.997972,-80.9961,89.6,4.38,-0.1,190.37,10.0,3D,2025-08-20 06:06:04-04:00,POINT (-80.9961 33.997972)
2025-08-20 00:00:34 UTC,sensor01,218208153,22.56,92.05,2025-08-20 10:06:09+00:00,33.997787,-80.996105,89.6,2.59,0.1,187.56,10.0,3D,2025-08-20 06:06:09-04:00,POINT (-80.996105 33.997787)
2025-08-20 00:00:49 UTC,sensor01,218208153,22.56,91.99,2025-08-20 10:06:24+00:00,33.997685,-80.996013,87.9,3.95,0.0,142.3,11.0,3D,2025-08-20 06:06:24-04:00,POINT (-80.996013 33.997685)
2025-08-20 00:00:54 UTC,sensor01,218208153,22.59,91.79,2025-08-20 10:06:29+00:00,33.997457,-80.995933,87.6,5.94,-0.2,179.34,11.0,3D,2025-08-20 06:06:29-04:00,POINT (-80.995933 33.997457)
2025-08-20 00:00:59 UTC,sensor01,218208153,22.61,91.68,2025-08-20 10:06:34+00:00,33.997138,-80.995962,86.2,6.64,0.0,186.33,11.0,3D,2025-08-20 06:06:34-04:00,POINT (-80.995962 33.997138)
2025-08-20 00:01:04 UTC,sensor01,218208153,22.62,91.59,2025-08-20 10:06:39+00:00,33.996828,-80.995992,86.3,7.42,0.0,187.09,11.0,3D,2025-08-20 06:06:39-04:00,POINT (-80.995992 33.996828)
2025-08-20 00:01:09 UTC,sensor01,218208153,22.66,91.53,2025-08-20 10:06:44+00:00,33.9965,-80.996025,86.4,6.06,0.0,189.13,11.0,3D,2025-08-20 06:06:44-04:00,POINT (-80.996025 33.9965)
2025-08-20 00:01:19 UTC,sensor01,218208153,22.68,91.51,2025-08-20 10:06:54+00:00,33.996242,-80.995993,85.9,3.47,-0.1,131.22,11.0,3D,2025-08-20 06:06:54-04:00,POINT (-80.995993 33.996242)
2025-08-20 00:01:24 UTC,sensor01,218208153,22.67,91.42,2025-08-20 10:06:59+00:00,33.996195,-80.995678,85.6,6.55,-0.1,91.52,11.0,3D,2025-08-20 06:06:59-04:00,POINT (-80.995678 33.996195)
2025-08-20 00:01:29 UTC,sensor01,218208153,22.67,91.42,2025-08-20 10:07:04+00:00,33.996157,-80.995358,85.4,6.08,-0.1,93.71,11.0,3D,2025-08-20 06:07:04-04:00,POINT (-80.995358 33.996157)
2025-08-20 00:01:34 UTC,sensor01,218208153,22.68,91.3,2025-08-20 10:07:09+00:00,33.996142,-80.994968,85.2,7.3,0.1,92.77,11.0,3D,2025-08-20 06:07:09-04:00,POINT (-80.994968 33.996142)
2025-08-20 00:01:39 UTC,sensor01,218208153,22.73,91.2,2025-08-20 10:07:14+00:00,33.99612,-80.99454,85.3,7.94,0.1,92.52,11.0,3D,2025-08-20 06:07:14-04:00,POINT (-80.99454 33.99612)
2025-08-20 00:01:44 UTC,sensor01,218208153,22.74,90.97,2025-08-20 10:07:19+00:00,33.996095,-80.9941,85.1,7.68,0.0,92.07,12.0,3D,2025-08-20 06:07:19-04:00,POINT (-80.9941 33.996095)
2025-08-20 00:01:49 UTC,sensor01,218208153,22.76,90.99,2025-08-20 10:07:24+00:00,33.996063,-80.993712,85.1,6.33,0.0,95.75,12.0,3D,2025-08-20 06:07:24-04:00,POINT (-80.993712 33.996063)
2025-08-20 00:01:59 UTC,sensor01,218208153,22.79,91.03,2025-08-20 10:07:35+00:00,33.99584,-80.993422,85.3,6.85,0.0,0.0,12.0,3D,2025-08-20 06:07:35-04:00,POINT (-80.993422 33.99584)
2025-08-20 00:02:05 UTC,sensor01,218208153,22.75,91.01,2025-08-20 10:07:40+00:00,33.995513,-80.99346,85.2,7.42,0.1,0.0,12.0,3D,2025-08-20 06:07:40-04:00,POINT (-80.99346 33.995513)
2025-08-20 00:02:10 UTC,sensor01,218208153,22.76,91.05,2025-08-20 10:07:45+00:00,33.995227,-80.993487,85.1,6.67,0.0,0.0,12.0,3D,2025-08-20 06:07:45-04:00,POINT (-80.993487 33.995227)
2025-08-20 00:02:15 UTC,sensor01,218208153,22.76,91.04,2025-08-20 10:07:50+00:00,33.99488,-80.993505,85.7,7.9,0.0,185.89,12.0,3D,2025-08-20 06:07:50-04:00,POINT (-80.993505 33.99488)
2025-08-20 00:02:20 UTC,sensor01,218208153,22.78,91.15,2025-08-20 10:07:55+00:00,33.994578,-80.993527,85.9,5.25,-0.1,185.23,12.0,3D,2025-08-20 06:07:55-04:00,POINT (-80.993527 33.994578)
2025-08-20 00:02:30 UTC,sensor01,218208153,22.76,91.0,2025-08-20 10:08:05+00:00,33.994395,-80.99339,85.9,4.8,0.1,91.43,12.0,3D,2025-08-20 06:08:05-04:00,POINT (-80.99339 33.994395)
2025-08-20 00:02:35 UTC,sensor01,218208153,22.75,91.03,2025-08-20 10:08:10+00:00,33.994372,-80.993135,86.2,4.86,0.1,94.9,12.0,3D,2025-08-20 06:08:10-04:00,POINT (-80.993135 33.994372)
2025-08-20 00:02:40 UTC,sensor01,218208153,22.72,91.12,2025-08-20 10:08:15+00:00,33.994335,-80.992812,86.3,7.23,0.0,96.19,11.0,3D,2025-08-20 06:08:15-04:00,POINT (-80.992812 33.994335)
2025-08-20 00:02:45 UTC,sensor01,218208153,22.7,91.12,2025-08-20 10:08:20+00:00,33.994305,-80.992407,86.2,7.49,-0.1,94.29,11.0,3D,2025-08-20 06:08:20-04:00,POINT (-80.992407 33.994305)
2025-08-20 00:02:50 UTC,sensor01,218208153,22.7,91.29,2025-08-20 10:08:25+00:00,33.994275,-80.992007,86.0,7.42,0.0,94.14,11.0,3D,2025-08-20 06:08:25-04:00,POINT (-80.992007 33.994275)
2025-08-20 00:02:55 UTC,sensor01,218208153,22.66,91.35,2025-08-20 10:08:30+00:00,33.994238,-80.991572,86.1,7.93,0.0,95.96,11.0,3D,2025-08-20 06:08:30-04:00,POINT (-80.991572 33.994238)
2025-08-20 00:03:00 UTC,sensor01,218208153,22.66,91.43,2025-08-20 10:08:35+00:00,33.994208,-80.991165,86.4,7.37,0.1,92.71,11.0,3D,2025-08-20 06:08:35-04:00,POINT (-80.991165 33.994208)
2025-08-20 00:03:05 UTC,sensor01,218208153,22.63,91.54,2025-08-20 10:08:40+00:00,33.994187,-80.990818,86.8,4.96,0.1,92.09,12.0,3D,2025-08-20 06:08:40-04:00,POINT (-80.990818 33.994187)
2025-08-20 00:03:15 UTC,sensor01,218208153,22.62,91.57,2025-08-20 10:08:50+00:00,33.994327,-80.990557,86.7,5.65,-0.2,10.66,12.0,3D,2025-08-20 06:08:50-04:00,POINT (-80.990557 33.994327)
2025-08-20 00:03:20 UTC,sensor01,218208153,22.61,91.68,2025-08-20 10:08:55+00:00,33.994605,-80.99053,86.2,6.31,0.0,4.4,12.0,3D,2025-08-20 06:08:55-04:00,POINT (-80.99053 33.994605)
2025-08-20 00:03:25 UTC,sensor01,218208153,22.6,91.65,2025-08-20 10:09:00+00:00,33.994942,-80.990485,85.8,7.78,-0.1,5.95,12.0,3D,2025-08-20 06:09:00-04:00,POINT (-80.990485 33.994942)
2025-08-20 00:03:30 UTC,sensor01,218208153,22.6,91.74,2025-08-20 10:09:05+00:00,33.995308,-80.99044,85.7,7.5,0.0,9.1,12.0,3D,2025-08-20 06:09:05-04:00,POINT (-80.99044 33.995308)
2025-08-20 00:03:35 UTC,sensor01,218208153,22.6,91.85,2025-08-20 10:09:10+00:00,33.995672,-80.990397,86.0,8.35,0.0,7.81,12.0,3D,2025-08-20 06:09:10-04:00,POINT (-80.990397 33.995672)
2025-08-20 00:03:40 UTC,sensor01,218208153,22.61,91.75,2025-08-20 10:09:15+00:00,33.995985,-80.99036,86.2,4.8,0.0,8.05,12.0,3D,2025-08-20 06:09:15-04:00,POINT (-80.99036 33.995985)
2025-08-20 00:03:45 UTC,sensor01,218208153,22.63,91.72,2025-08-20 10:09:21+00:00,33.99607,-80.990143,86.1,5.96,0.0,0.0,12.0,3D,2025-08-20 06:09:21-04:00,POINT (-80.990143 33.99607)
2025-08-20 00:03:51 UTC,sensor01,218208153,22.64,91.72,2025-08-20 10:09:26+00:00,33.996018,-80.989773,86.9,7.02,0.1,0.0,12.0,3D,2025-08-20 06:09:26-04:00,POINT (-80.989773 33.996018)
2025-08-20 00:03:56 UTC,sensor01,218208153,22.63,91.58,2025-08-20 10:09:31+00:00,33.995962,-80.989373,87.2,7.99,0.1,0.0,4.0,3D,2025-08-20 06:09:31-04:00,POINT (-80.989373 33.995962)
2025-08-20 00:04:01 UTC,sensor01,218208153,22.63,91.49,2025-08-20 10:09:36+00:00,33.995885,-80.988952,87.5,7.84,0.0,0.0,4.0,3D,2025-08-20 06:09:36-04:00,POINT (-80.988952 33.995885)
2025-08-20 00:04:06 UTC,sensor01,218208153,22.64,91.49,2025-08-20 10:09:41+00:00,33.995807,-80.988555,87.9,7.81,0.1,0.0,8.0,3D,2025-08-20 06:09:41-04:00,POINT (-80.988555 33.995807)
2025-08-20 00:04:11 UTC,sensor01,218208153,22.65,91.61,2025-08-20 10:09:46+00:00,33.995717,-80.988135,88.1,7.76,0.0,102.55,12.0,3D,2025-08-20 06:09:46-04:00,POINT (-80.988135 33.995717)
2025-08-20 00:04:16 UTC,sensor01,218208153,22.65,91.61,2025-08-20 10:09:51+00:00,33.995658,-80.987838,88.1,3.46,0.0,103.22,12.0,3D,2025-08-20 06:09:51-04:00,POINT (-80.987838 33.995658)
2025-08-20 00:04:26 UTC,sensor01,218208153,22.68,91.6,2025-08-20 10:10:01+00:00,33.99569,-80.987683,88.1,4.59,0.0,49.34,12.0,3D,2025-08-20 06:10:01-04:00,POINT (-80.987683 33.99569)
2025-08-20 00:04:31 UTC,sensor01,218208153,22.65,91.46,2025-08-20 10:10:06+00:00,33.995995,-80.987607,87.8,8.08,-0.1,2.58,12.0,3D,2025-08-20 06:10:06-04:00,POINT (-80.987607 33.995995)
2025-08-20 00:04:36 UTC,sensor01,218208153,22.68,91.49,2025-08-20 10:10:11+00:00,33.996362,-80.987555,87.2,8.18,0.0,8.16,13.0,3D,2025-08-20 06:10:11-04:00,POINT (-80.987555 33.996362)
2025-08-20 00:04:41 UTC,sensor01,218208153,22.69,91.65,2025-08-20 10:10:16+00:00,33.996613,-80.987483,87.8,3.43,0.4,17.47,13.0,3D,2025-08-20 06:10:16-04:00,POINT (-80.987483 33.996613)
