System_Timestamp_UTC,RaspberryPiName,Sensor_ID,Temperature_C,Humidity_RH,GPS_Timestamp_UTC,Latitude,Longitude,Altitude_m,Speed_mps,Climb_mps,Track_deg,Satellites,GPS_Fix_Type,datetime,geometry
2025-08-18 14:12:09 UTC,sensor00,236492955,30.97,71.84,2025-08-18 19:36:37+00:00,34.004463,-81.012433,82.8,5.03,0.15,0.0,10.0,3D,2025-08-18 15:36:37-04:00,POINT (-81.012433 34.004463)
2025-08-18 14:12:14 UTC,sensor00,236492955,30.81,72.26,2025-08-18 19:36:42+00:00,34.004692,-81.01254,85.1,5.4,0.3,338.57,10.0,3D,2025-08-18 15:36:42-04:00,POINT (-81.01254 34.004692)
2025-08-18 14:12:29 UTC,sensor00,236492955,30.73,70.73,2025-08-18 19:36:57+00:00,34.005265,-81.012983,91.6,5.16,0.5,313.64,10.0,3D,2025-08-18 15:36:57-04:00,POINT (-81.012983 34.005265)
2025-08-18 14:12:34 UTC,sensor00,236492955,30.84,71.4,2025-08-18 19:37:02+00:00,34.005438,-81.013205,95.3,5.42,0.8,312.0,10.0,3D,2025-08-18 15:37:02-04:00,POINT (-81.013205 34.005438)
2025-08-18 14:12:44 UTC,sensor00,236492955,31.05,73.66,2025-08-18 19:37:12+00:00,34.005835,-81.013647,101.9,8.29,1.1,327.29,10.0,3D,2025-08-18 15:37:12-04:00,POINT (-81.013647 34.005835)
2025-08-18 14:12:49 UTC,sensor00,236492955,31.3,69.94,2025-08-18 19:37:17+00:00,34.006023,-81.013805,105.2,5.12,1.1,321.4,10.0,3D,2025-08-18 15:37:17-04:00,POINT (-81.013805 34.006023)
2025-08-18 14:12:54 UTC,sensor00,236492955,31.57,68.6,2025-08-18 19:37:23+00:00,34.006275,-81.014003,105.9,5.38,-0.3,0.0,10.0,3D,2025-08-18 15:37:23-04:00,POINT (-81.014003 34.006275)
2025-08-18 14:13:00 UTC,sensor00,236492955,31.66,69.33,2025-08-18 19:37:28+00:00,34.0065,-81.014088,108.2,5.37,0.4,339.51,10.0,3D,2025-08-18 15:37:28-04:00,POINT (-81.014088 34.0065)
2025-08-18 14:13:05 UTC,sensor00,236492955,31.83,66.44,2025-08-18 19:37:33+00:00,34.006747,-81.014208,107.6,6.1,-0.6,337.35,10.0,3D,2025-08-18 15:37:33-04:00,POINT (-81.014208 34.006747)
2025-08-18 14:13:10 UTC,sensor00,236492955,31.97,64.5,2025-08-18 19:37:35+00:00,34.006843,-81.014265,106.8,4.67,-0.2,336.27,10.0,3D,2025-08-18 15:37:35-04:00,POINT (-81.014265 34.006843)
2025-08-18 14:13:15 UTC,sensor00,236492955,32.1,65.63,2025-08-18 19:37:35+00:00,34.006843,-81.014265,106.8,4.67,-0.2,336.27,10.0,3D,2025-08-18 15:37:35-04:00,POINT (-81.014265 34.006843)
2025-08-18 14:13:40 UTC,sensor00,236492955,32.63,59.96,2025-08-18 19:38:08+00:00,34.0073,-81.014293,105.5,4.06,-0.2,62.87,10.0,3D,2025-08-18 15:38:08-04:00,POINT (-81.014293 34.0073)
2025-08-18 14:13:45 UTC,sensor00,236492955,32.85,58.97,2025-08-18 19:38:13+00:00,34.007407,-81.014047,104.7,4.64,-0.1,69.65,10.0,3D,2025-08-18 15:38:13-04:00,POINT (-81.014047 34.007407)
2025-08-18 14:14:21 UTC,sensor00,236492955,33.47,55.94,2025-08-18 19:38:49+00:00,34.007508,-81.01403,101.6,4.11,-0.1,250.46,10.0,3D,2025-08-18 15:38:49-04:00,POINT (-81.01403 34.007508)
2025-08-18 14:14:26 UTC,sensor00,236492955,33.45,56.21,2025-08-18 19:38:54+00:00,34.007438,-81.014257,100.8,4.89,-0.1,253.42,10.0,3D,2025-08-18 15:38:54-04:00,POINT (-81.014257 34.007438)
2025-08-18 14:14:31 UTC,sensor00,236492955,33.45,56.16,2025-08-18 19:38:59+00:00,34.007438,-81.014512,100.1,4.48,-0.1,302.44,10.0,3D,2025-08-18 15:38:59-04:00,POINT (-81.014512 34.007438)
