System_Timestamp_UTC,RaspberryPiName,Sensor_ID,Temperature_C,Humidity_RH,GPS_Timestamp_UTC,Latitude,Longitude,Altitude_m,Speed_mps,Climb_mps,Track_deg,Satellites,GPS_Fix_Type,datetime,geometry
2025-09-23 17:00:07 UTC,sensor01,218208153,31.22,49.93,2025-09-24 23:05:42+00:00,34.002243,-81.012998,42.6,3.21,-0.1,43.23,11.0,3D,2025-09-24 19:05:42-04:00,POINT (-81.012998 34.002243)
2025-09-23 17:00:12 UTC,sensor01,218208153,31.25,49.97,2025-09-24 23:05:47+00:00,34.002358,-81.01299,42.7,3.45,0.1,323.94,11.0,3D,2025-09-24 19:05:47-04:00,POINT (-81.01299 34.002358)
2025-09-23 17:00:17 UTC,sensor01,218208153,31.24,50.23,2025-09-24 23:05:52+00:00,34.002465,-81.013108,43.5,5.02,0.4,316.04,11.0,3D,2025-09-24 19:05:52-04:00,POINT (-81.013108 34.002465)
2025-09-23 17:00:22 UTC,sensor01,218208153,31.24,50.33,2025-09-24 23:05:57+00:00,34.0026,-81.013303,45.5,4.46,1.3,311.75,11.0,3D,2025-09-24 19:05:57-04:00,POINT (-81.013303 34.0026)
2025-09-23 17:00:32 UTC,sensor01,218208153,31.22,50.07,2025-09-24 23:06:07+00:00,34.002608,-81.013568,49.2,5.58,0.3,236.77,11.0,3D,2025-09-24 19:06:07-04:00,POINT (-81.013568 34.002608)
2025-09-23 17:00:37 UTC,sensor01,218208153,31.22,49.77,2025-09-24 23:06:12+00:00,34.002425,-81.013798,50.7,4.57,0.3,225.81,11.0,3D,2025-09-24 19:06:12-04:00,POINT (-81.013798 34.002425)
2025-09-23 17:00:42 UTC,sensor01,218208153,31.24,49.79,2025-09-24 23:06:17+00:00,34.002343,-81.013898,51.8,3.58,0.1,226.0,11.0,3D,2025-09-24 19:06:17-04:00,POINT (-81.013898 34.002343)
2025-09-23 17:00:47 UTC,sensor01,218208153,31.26,49.89,2025-09-24 23:06:22+00:00,34.002163,-81.014115,52.6,6.63,0.2,227.29,10.0,3D,2025-09-24 19:06:22-04:00,POINT (-81.014115 34.002163)
2025-09-23 17:00:52 UTC,sensor01,218208153,31.24,50.03,2025-09-24 23:06:27+00:00,34.001928,-81.014388,53.1,7.59,0.1,219.43,10.0,3D,2025-09-24 19:06:27-04:00,POINT (-81.014388 34.001928)
2025-09-23 17:00:57 UTC,sensor01,218208153,31.21,49.86,2025-09-24 23:06:32+00:00,34.001617,-81.014638,56.3,7.86,0.4,213.67,10.0,3D,2025-09-24 19:06:32-04:00,POINT (-81.014638 34.001617)
2025-09-23 17:01:02 UTC,sensor01,218208153,31.2,50.18,2025-09-24 23:06:37+00:00,34.001315,-81.014878,57.4,8.42,0.2,214.37,10.0,3D,2025-09-24 19:06:37-04:00,POINT (-81.014878 34.001315)
2025-09-23 17:01:07 UTC,sensor01,218208153,31.17,50.73,2025-09-24 23:06:42+00:00,34.000995,-81.015118,59.0,8.08,0.0,214.36,10.0,3D,2025-09-24 19:06:42-04:00,POINT (-81.015118 34.000995)
2025-09-23 17:01:12 UTC,sensor01,218208153,31.13,50.99,2025-09-24 23:06:47+00:00,34.00071,-81.015335,59.6,6.39,0.2,231.15,10.0,3D,2025-09-24 19:06:47-04:00,POINT (-81.015335 34.00071)
2025-09-23 17:01:17 UTC,sensor01,218208153,31.26,50.09,2025-09-24 23:06:52+00:00,34.00059,-81.015665,60.3,6.97,0.1,250.22,10.0,3D,2025-09-24 19:06:52-04:00,POINT (-81.015665 34.00059)
2025-09-23 17:01:22 UTC,sensor01,218208153,31.31,49.6,2025-09-24 23:06:57+00:00,34.000488,-81.01602,60.0,6.42,0.3,248.44,10.0,3D,2025-09-24 19:06:57-04:00,POINT (-81.01602 34.000488)
2025-09-23 17:01:58 UTC,sensor01,218208153,31.58,48.89,2025-09-24 23:07:33+00:00,34.000373,-81.01642,67.6,5.83,0.5,249.43,10.0,3D,2025-09-24 19:07:33-04:00,POINT (-81.01642 34.000373)
2025-09-23 17:02:03 UTC,sensor01,218208153,31.69,49.08,2025-09-24 23:07:38+00:00,34.000248,-81.016805,70.8,7.17,0.8,246.63,10.0,3D,2025-09-24 19:07:38-04:00,POINT (-81.016805 34.000248)
2025-09-23 17:02:08 UTC,sensor01,218208153,31.72,48.79,2025-09-24 23:07:43+00:00,34.000122,-81.017167,75.1,6.17,0.9,248.25,10.0,3D,2025-09-24 19:07:43-04:00,POINT (-81.017167 34.000122)
2025-09-23 17:02:13 UTC,sensor01,218208153,31.77,48.57,2025-09-24 23:07:48+00:00,34.000003,-81.01755,80.3,8.38,1.3,249.45,10.0,3D,2025-09-24 19:07:48-04:00,POINT (-81.01755 34.000003)
2025-09-23 17:02:18 UTC,sensor01,218208153,31.78,48.82,2025-09-24 23:07:53+00:00,33.999865,-81.018017,86.2,9.74,1.1,249.69,10.0,3D,2025-09-24 19:07:53-04:00,POINT (-81.018017 33.999865)
2025-09-23 17:02:23 UTC,sensor01,218208153,31.79,48.88,2025-09-24 23:07:58+00:00,33.9997,-81.018563,89.0,10.55,0.8,247.83,10.0,3D,2025-09-24 19:07:58-04:00,POINT (-81.018563 33.9997)
2025-09-23 17:02:28 UTC,sensor01,218208153,31.64,49.62,2025-09-24 23:08:03+00:00,33.999535,-81.019065,93.0,9.13,0.8,246.91,10.0,3D,2025-09-24 19:08:03-04:00,POINT (-81.019065 33.999535)
2025-09-23 17:02:33 UTC,sensor01,218208153,31.63,49.09,2025-09-24 23:08:08+00:00,33.999392,-81.019488,95.6,7.78,0.8,245.46,10.0,3D,2025-09-24 19:08:08-04:00,POINT (-81.019488 33.999392)
2025-09-23 17:02:38 UTC,sensor01,218208153,31.61,49.23,2025-09-24 23:08:13+00:00,33.999233,-81.019858,95.2,6.85,-0.1,245.45,10.0,3D,2025-09-24 19:08:13-04:00,POINT (-81.019858 33.999233)
2025-09-23 17:02:43 UTC,sensor01,218208153,31.6,49.33,2025-09-24 23:08:18+00:00,33.999128,-81.02021,95.9,7.31,0.6,247.16,10.0,3D,2025-09-24 19:08:18-04:00,POINT (-81.02021 33.999128)
2025-09-23 17:02:48 UTC,sensor01,218208153,31.54,49.59,2025-09-24 23:08:23+00:00,33.999,-81.020652,97.1,8.22,0.2,250.07,10.0,3D,2025-09-24 19:08:23-04:00,POINT (-81.020652 33.999)
2025-09-23 17:02:53 UTC,sensor01,218208153,31.57,49.65,2025-09-24 23:08:28+00:00,33.998878,-81.021062,97.9,7.3,0.5,249.17,10.0,3D,2025-09-24 19:08:28-04:00,POINT (-81.021062 33.998878)
2025-09-23 17:02:58 UTC,sensor01,218208153,31.55,49.39,2025-09-24 23:08:33+00:00,33.998767,-81.02143,98.8,7.3,0.3,247.7,10.0,3D,2025-09-24 19:08:33-04:00,POINT (-81.02143 33.998767)
2025-09-23 17:03:03 UTC,sensor01,218208153,31.56,49.13,2025-09-24 23:08:38+00:00,33.99867,-81.021762,100.5,5.3,0.5,249.22,10.0,3D,2025-09-24 19:08:38-04:00,POINT (-81.021762 33.99867)
2025-09-23 17:03:08 UTC,sensor01,218208153,31.6,49.06,2025-09-24 23:08:43+00:00,33.998625,-81.021945,102.4,4.53,0.5,255.4,10.0,3D,2025-09-24 19:08:43-04:00,POINT (-81.021945 33.998625)
2025-09-23 17:03:13 UTC,sensor01,218208153,31.52,49.26,2025-09-24 23:08:48+00:00,33.998523,-81.022303,104.7,8.02,0.3,249.55,10.0,3D,2025-09-24 19:08:48-04:00,POINT (-81.022303 33.998523)
2025-09-23 17:03:18 UTC,sensor01,218208153,31.45,49.43,2025-09-24 23:08:53+00:00,33.998387,-81.0227,105.7,7.6,0.5,246.12,10.0,3D,2025-09-24 19:08:53-04:00,POINT (-81.0227 33.998387)
2025-09-23 17:03:23 UTC,sensor01,218208153,31.41,49.62,2025-09-24 23:08:58+00:00,33.998258,-81.023092,105.4,7.45,-0.9,249.28,10.0,3D,2025-09-24 19:08:58-04:00,POINT (-81.023092 33.998258)
2025-09-23 17:03:28 UTC,sensor01,218208153,31.38,49.42,2025-09-24 23:09:03+00:00,33.998133,-81.023565,103.5,9.32,0.1,251.46,10.0,3D,2025-09-24 19:09:03-04:00,POINT (-81.023565 33.998133)
2025-09-23 17:03:34 UTC,sensor01,218208153,31.35,49.43,2025-09-24 23:09:09+00:00,33.997962,-81.024172,103.8,8.74,0.0,0.0,10.0,3D,2025-09-24 19:09:09-04:00,POINT (-81.024172 33.997962)
2025-09-23 17:03:39 UTC,sensor01,218208153,31.34,49.26,2025-09-24 23:09:14+00:00,33.997838,-81.0245,104.0,5.4,0.0,0.0,10.0,3D,2025-09-24 19:09:14-04:00,POINT (-81.0245 33.997838)
2025-09-23 17:04:14 UTC,sensor01,218208153,31.29,49.56,2025-09-24 23:09:49+00:00,33.99794,-81.024873,105.3,5.56,0.3,336.95,10.0,3D,2025-09-24 19:09:49-04:00,POINT (-81.024873 33.99794)
2025-09-23 17:04:19 UTC,sensor01,218208153,31.26,49.95,2025-09-24 23:09:54+00:00,33.99824,-81.02504,106.7,8.2,0.3,334.33,10.0,3D,2025-09-24 19:09:54-04:00,POINT (-81.02504 33.99824)
2025-09-23 17:04:25 UTC,sensor01,218208153,31.15,50.91,2025-09-24 23:10:00+00:00,33.998702,-81.025293,107.5,9.78,0.1,0.0,10.0,3D,2025-09-24 19:10:00-04:00,POINT (-81.025293 33.998702)
2025-09-23 17:04:30 UTC,sensor01,218208153,30.99,52.31,2025-09-24 23:10:05+00:00,33.999133,-81.025457,108.1,10.68,0.2,0.0,10.0,3D,2025-09-24 19:10:05-04:00,POINT (-81.025457 33.999133)
2025-09-23 17:04:35 UTC,sensor01,218208153,30.89,51.68,2025-09-24 23:10:10+00:00,33.99963,-81.025578,109.3,10.5,0.1,343.95,10.0,3D,2025-09-24 19:10:10-04:00,POINT (-81.025578 33.99963)
2025-09-23 17:04:40 UTC,sensor01,218208153,30.86,51.95,2025-09-24 23:10:15+00:00,34.00004,-81.0257,111.1,7.97,0.4,347.49,10.0,3D,2025-09-24 19:10:15-04:00,POINT (-81.0257 34.00004)
2025-09-23 17:04:45 UTC,sensor01,218208153,30.85,52.19,2025-09-24 23:10:20+00:00,34.00027,-81.02577,111.7,2.48,-0.1,353.81,10.0,3D,2025-09-24 19:10:20-04:00,POINT (-81.02577 34.00027)
2025-09-23 17:05:11 UTC,sensor01,218208153,30.95,51.74,2025-09-24 23:10:46+00:00,34.000493,-81.025847,112.2,7.18,0.3,339.47,10.0,3D,2025-09-24 19:10:46-04:00,POINT (-81.025847 34.000493)
2025-09-23 17:05:16 UTC,sensor01,218208153,31.04,51.1,2025-09-24 23:10:51+00:00,34.000898,-81.026038,113.1,10.76,0.1,340.59,10.0,3D,2025-09-24 19:10:51-04:00,POINT (-81.026038 34.000898)
2025-09-23 17:05:21 UTC,sensor01,218208153,31.07,50.49,2025-09-24 23:10:56+00:00,34.001327,-81.026258,113.8,10.36,0.1,338.72,10.0,3D,2025-09-24 19:10:56-04:00,POINT (-81.026258 34.001327)
2025-09-23 17:05:26 UTC,sensor01,218208153,31.15,50.2,2025-09-24 23:11:01+00:00,34.001723,-81.026505,114.6,9.9,0.3,339.03,10.0,3D,2025-09-24 19:11:01-04:00,POINT (-81.026505 34.001723)
2025-09-23 17:05:31 UTC,sensor01,218208153,31.18,49.96,2025-09-24 23:11:06+00:00,34.002132,-81.026698,115.9,10.37,0.3,337.27,10.0,3D,2025-09-24 19:11:06-04:00,POINT (-81.026698 34.002132)
