System_Timestamp_UTC,RaspberryPiName,Sensor_ID,Temperature_C,Humidity_RH,GPS_Timestamp_UTC,Latitude,Longitude,Altitude_m,Speed_mps,Climb_mps,Track_deg,Satellites,GPS_Fix_Type,datetime,geometry
2025-09-23 13:37:52 UTC,sensor01,218208153,33.93,35.99,2025-09-23 19:01:36+00:00,34.001902,-81.01289,68.4,2.78,0.2,50.24,10.0,3D,2025-09-23 15:01:36-04:00,POINT (-81.01289 34.001902)
2025-09-23 13:37:57 UTC,sensor01,218208153,33.56,36.07,2025-09-23 19:01:41+00:00,34.002085,-81.012792,70.2,3.82,0.3,0.95,10.0,3D,2025-09-23 15:01:41-04:00,POINT (-81.012792 34.002085)
2025-09-23 13:38:02 UTC,sensor01,218208153,33.32,38.5,2025-09-23 19:01:46+00:00,34.002297,-81.013003,72.0,6.19,0.5,309.75,10.0,3D,2025-09-23 15:01:46-04:00,POINT (-81.013003 34.002297)
2025-09-23 13:38:07 UTC,sensor01,218208153,33.09,37.85,2025-09-23 19:01:51+00:00,34.002513,-81.013283,74.0,5.26,0.4,309.43,10.0,3D,2025-09-23 15:01:51-04:00,POINT (-81.013283 34.002513)
2025-09-23 13:38:18 UTC,sensor01,218208153,33.12,37.67,2025-09-23 19:02:01+00:00,34.002758,-81.013172,77.5,7.68,0.2,67.33,10.0,3D,2025-09-23 15:02:01-04:00,POINT (-81.013172 34.002758)
2025-09-23 13:38:23 UTC,sensor01,218208153,32.98,37.68,2025-09-23 19:02:06+00:00,34.002982,-81.012757,78.1,9.13,0.0,56.81,10.0,3D,2025-09-23 15:02:06-04:00,POINT (-81.012757 34.002982)
2025-09-23 13:38:28 UTC,sensor01,218208153,32.83,38.67,2025-09-23 19:02:11+00:00,34.003215,-81.012405,78.3,7.08,0.1,56.49,10.0,3D,2025-09-23 15:02:11-04:00,POINT (-81.012405 34.003215)
2025-09-23 13:38:33 UTC,sensor01,218208153,32.92,38.27,2025-09-23 19:02:17+00:00,34.003312,-81.012202,79.5,3.79,0.3,0.0,10.0,3D,2025-09-23 15:02:17-04:00,POINT (-81.012202 34.003312)
2025-09-23 13:38:38 UTC,sensor01,218208153,32.75,37.72,2025-09-23 19:02:22+00:00,34.00347,-81.011898,80.5,8.33,0.2,0.0,10.0,3D,2025-09-23 15:02:22-04:00,POINT (-81.011898 34.00347)
2025-09-23 13:38:43 UTC,sensor01,218208153,32.51,37.94,2025-09-23 19:02:27+00:00,34.003705,-81.01145,81.5,10.56,0.2,0.0,10.0,3D,2025-09-23 15:02:27-04:00,POINT (-81.01145 34.003705)
